0.25 9.75 2.49654e-05
0.25 10 1.61255e-05
0.25 10.25 1.04802e-05
0.25 10.5 6.86413e-06
0.25 10.75 4.50416e-06
0.25 11 2.96397e-06
0.25 11.25 1.95808e-06
0.25 11.5 1.2894e-06
0.25 11.75 8.54751e-07
0.25 12 5.65494e-07
0.25 12.25 3.7492e-07
0.25 12.5 2.4842e-07
0.25 12.75 1.64321e-07
0.25 13 1.09134e-07
0.25 13.25 7.22108e-08
0.25 13.5 4.76967e-08
0.25 13.75 3.1524e-08
0.25 14 2.08309e-08
0.25 14.25 1.37911e-08
0.25 14.5 9.13588e-09
0.25 14.75 6.04691e-09
0.25 15 3.98992e-09
0.5 0 1
0.5 0.25 1
0.5 0.5 1
0.5 0.75 1
0.5 1 1
0.5 1.25 1
0.5 1.5 1
0.5 1.75 1
0.5 2 1
0.5 2.25 1
0.5 2.5 1
0.5 2.75 1
0.5 3 1
0.5 3.25 1
0.5 3.5 1
0.5 3.75 1
0.5 4 1
0.5 4.25 1
0.5 4.5 1
0.5 4.75 1
0.5 5 1
0.5 5.25 1
0.5 5.5 1
0.5 5.75 1
0.5 6 1
0.5 6.25 1
0.5 6.5 1
0.5 6.75 1
0.5 7 0.979949
0.5 7.25 0.814947
0.5 7.5 0.529718
0.5 7.75 0.265826
0.5 8 0.0296649
0.5 8.25 0.000653792
0.5 8.5 0.000288603
0.5 8.75 0.000171456
0.5 9 0.000102565
0.5 9.25 6.25406e-05
0.5 9.5 3.90416e-05
0.5 9.75 2.48606e-05
0.5 10 1.59825e-05
0.5 10.25 1.03734e-05
0.5 10.5 6.7957e-06
0.5 10.75 4.46017e-06
0.5 11 2.93399e-06
0.5 11.25 1.94172e-06
0.5 11.5 1.28261e-06
0.5 11.75 8.45843e-07
0.5 12 5.60415e-07
0.5 12.25 3.7071e-07
0.5 12.5 2.45639e-07
0.5 12.75 1.62811e-07
0.5 13 1.0788e-07
0.5 13.25 7.12309e-08
0.5 13.5 4.71065e-08
0.5 13.75 3.11589e-08
0.5 14 2.06422e-08
0.5 14.25 1.3657e-08
0.5 14.5 9.05812e-09
0.5 14.75 5.99381e-09
0.5 15 3.96223e-09
0.75 0 1
0.75 0.25 1
0.75 0.5 1
0.75 0.75 1
0.75 1 1
0.75 1.25 1
0.75 1.5 1
0.75 1.75 1
0.75 2 1
0.75 2.25 1
0.75 2.5 1
0.75 2.75 1
0.75 3 1
0.75 3.25 1
0.75 3.5 1
0.75 3.75 1
0.75 4 1
0.75 4.25 1
0.75 4.5 1
0.75 4.75 1
0.75 5 1
0.75 5.25 1
0.75 5.5 1
0.75 5.75 1
0.75 6 1
0.75 6.25 1
0.75 6.5 1
0.75 6.75 1
0.75 7 0.980153
0.75 7.25 0.815134
0.75 7.5 0.529873
0.75 7.75 0.266371
0.75 8 0.0295315
0.75 8.25 0.000652367
0.75 8.5 0.000287067
0.75 8.75 0.00016966
0.75 9 0.000101432
0.75 9.25 6.18884e-05
0.75 9.5 3.86629e-05
0.75 9.75 2.45393e-05
0.75 10 1.57572e-05
0.75 10.25 1.0254e-05
0.75 10.5 6.69159e-06
0.75 10.75 4.3896e-06
0.75 11 2.89455e-06
0.75 11.25 1.91201e-06
0.75 11.5 1.25921e-06
0.75 11.75 8.32014e-07
0.75 12 5.52028e-07
0.75 12.25 3.64442e-07
0.75 12.5 2.4103e-07
0.75 12.75 1.59843e-07
0.75 13 1.05877e-07
0.75 13.25 6.99738e-08
0.75 13.5 4.62958e-08
0.75 13.75 3.06206e-08
0.75 14 2.02744e-08
0.75 14.25 1.34491e-08
0.75 14.5 8.9013e-09
0.75 14.75 5.89525e-09
0.75 15 3.89562e-09
1 0 1
1 0.25 1
1 0.5 1
1 0.75 1
1 1 1
1 1.25 1
1 1.5 1
1 1.75 1
1 2 1
1 2.25 1
1 2.5 1
1 2.75 1
1 3 1
1 3.25 1
1 3.5 1
1 3.75 1
1 4 1
1 4.25 1
1 4.5 1
1 4.75 1
1 5 1
1 5.25 1
1 5.5 1
1 5.75 1
1 6 1
1 6.25 1
1 6.5 1
1 6.75 1
1 7 0.980527
1 7.25 0.815654
1 7.5 0.530313
1 7.75 0.266496
1 8 0.0294914
1 8.25 0.000669396
1 8.5 0.000285806
1 8.75 0.000168249
1 9 0.000100187
1 9.25 6.0974e-05
1 9.5 3.79325e-05
1 9.75 2.40501e-05
1 10 1.54636e-05
1 10.25 1.0015e-05
1 10.5 6.51874e-06
1 10.75 4.29641e-06
1 11 2.8262e-06
1 11.25 1.864e-06
1 11.5 1.23018e-06
1 11.75 8.13368e-07
1 12 5.3869e-07
1 12.25 3.55536e-07
1 12.5 2.35666e-07
1 12.75 1.56036e-07
1 13 1.03427e-07
1 13.25 6.83604e-08
1 13.5 4.52681e-08
1 13.75 2.99075e-08
1 14 1.98389e-08
1 14.25 1.3148e-08
1 14.5 8.69486e-09
1 14.75 5.77304e-09
1 15 3.81323e-09
1.25 0 1
1.25 0.25 1
1.25 0.5 1
1.25 0.75 1
1.25 1 1
1.25 1.25 1
1.25 1.5 1
1.25 1.75 1
1.25 2 1
1.25 2.25 1
1.25 2.5 1
1.25 2.75 1
1.25 3 1
1.25 3.25 1
1.25 3.5 1
1.25 3.75 1
1.25 4 1
1.25 4.25 1
1.25 4.5 1
1.25 4.75 1
1.25 5 1
1.25 5.25 1
1.25 5.5 1
1.25 5.75 1
1.25 6 1
1.25 6.25 1
1.25 6.5 1
1.25 6.75 1
1.25 7 0.980352
1.25 7.25 0.816266
1.25 7.5 0.53151
1.25 7.75 0.26756
1.25 8 0.030051
1.25 8.25 0.000665665
1.25 8.5 0.000281392
1.25 8.75 0.000165923
1.25 9 9.81288e-05
1.25 9.25 5.95707e-05
1.25 9.5 3.70881e-05
1.25 9.75 2.34609e-05
1.25 10 1.50067e-05
1.25 10.25 9.72447e-06
1.25 10.5 6.33944e-06
1.25 10.75 4.15959e-06
1.25 11 2.73736e-06
1.25 11.25 1.80323e-06
1.25 11.5 1.19027e-06
1.25 11.75 7.8766e-07
1.25 12 5.20499e-07
1.25 12.25 3.44987e-07
1.25 12.5 2.2829e-07
1.25 12.75 1.51206e-07
1.25 13 1.00185e-07
1.25 13.25 6.62059e-08
1.25 13.5 4.38709e-08
1.25 13.75 2.90188e-08
1.25 14 1.92468e-08
1.25 14.25 1.27641e-08
1.25 14.5 8.43292e-09
1.25 14.75 5.59043e-09
1.25 15 3.70195e-09
1.5 0 1
1.5 0.25 1
1.5 0.5 1
1.5 0.75 1
1.5 1 1
1.5 1.25 1
1.5 1.5 1
1.5 1.75 1
1.5 2 1
1.5 2.25 1
1.5 2.5 1
1.5 2.75 1
1.5 3 1
1.5 3.25 1
1.5 3.5 1
1.5 3.75 1
1.5 4 1
1.5 4.25 1
1.5 4.5 1
1.5 4.75 1
1.5 5 1
1.5 5.25 1
1.5 5.5 1
1.5 5.75 1
1.5 6 1
1.5 6.25 1
1.5 6.5 1
1.5 6.75 1
1.5 7 0.980634
1.5 7.25 0.816933
1.5 7.5 0.530588
1.5 7.75 0.267225
1.5 8 0.0304991
1.5 8.25 0.000637314
1.5 8.5 0.000275445
1.5 8.75 0.000162033
1.5 9 9.56282e-05
1.5 9.25 5.76945e-05
1.5 9.5 3.5827e-05
1.5 9.75 2.26399e-05
1.5 10 1.44512e-05
1.5 10.25 9.37645e-06
1.5 10.5 6.0967e-06
1.5 10.75 3.99455e-06
1.5 11 2.62904e-06
1.5 11.25 1.73068e-06
1.5 11.5 1.14e-06
1.5 11.75 7.56652e-07
1.5 12 4.99924e-07
1.5 12.25 3.31118e-07
1.5 12.5 2.19225e-07
1.5 12.75 1.45367e-07
1.5 13 9.6234e-08
1.5 13.25 6.36668e-08
1.5 13.5 4.21898e-08
1.5 13.75 2.797e-08
1.5 14 1.85308e-08
1.5 14.25 1.22686e-08
1.5 14.5 8.12076e-09
1.5 14.75 5.38298e-09
1.5 15 3.56357e-09
1.75 0 1
1.75 0.25 1
1.75 0.5 1
1.75 0.75 1
1.75 1 1
1.75 1.25 1
1.75 1.5 1
1.75 1.75 1
1.75 2 1
1.75 2.25 1
1.75 2.5 1
1.75 2.75 1
1.75 3 1
1.75 3.25 1
1.75 3.5 1
1.75 3.75 1
1.75 4 1
1.75 4.25 1
1.75 4.5 1
1.75 4.75 1
1.75 5 1
1.75 5.25 1
1.75 5.5 1
1.75 5.75 1
1.75 6 1
1.75 6.25 1
1.75 6.5 1
1.75 6.75 1
1.75 7 0.981086
1.75 7.25 0.817233
1.75 7.5 0.53147
1.75 7.75 0.267983
1.75 8 0.0300862
1.75 8.25 0.000627916
1.75 8.5 0.000267854
1.75 8.75 0.000156108
1.75 9 9.18992e-05
1.75 9.25 5.52619e-05
1.75 9.5 3.41446e-05
1.75 9.75 2.15639e-05
1.75 10 1.37996e-05
1.75 10.25 8.90391e-06
1.75 10.5 5.82144e-06
1.75 10.75 3.80987e-06
1.75 11 2.49414e-06
1.75 11.25 1.64521e-06
1.75 11.5 1.08476e-06
1.75 11.75 7.18343e-07
1.75 12 4.76118e-07
1.75 12.25 3.14237e-07
1.75 12.5 2.08373e-07
1.75 12.75 1.38298e-07
1.75 13 9.16613e-08
1.75 13.25 6.07729e-08
1.75 13.5 4.03112e-08
1.75 13.75 2.67022e-08
1.75 14 1.76652e-08
1.75 14.25 1.17007e-08
1.75 14.5 7.75771e-09
1.75 14.75 5.14584e-09
1.75 15 3.41167e-09
2 0 1
2 0.25 1
2 0.5 1
2 0.75 1
2 1 1
2 1.25 1
2 1.5 1
2 1.75 1
2 2 1
2 2.25 1
2 2.5 1
2 2.75 1
2 3 1
2 3.25 1
2 3.5 1
2 3.75 1
2 4 1
2 4.25 1
2 4.5 1
2 4.75 1
2 5 1
2 5.25 1
2 5.5 1
2 5.75 1
2 6 1
2 6.25 1
2 6.5 1
2 6.75 1
2 7 0.981175
2 7.25 0.816521
2 7.5 0.53148
2 7.75 0.267644
2 8 0.0300615
2 8.25 0.000601171
2 8.5 0.000253451
2 8.75 0.000148114
2 9 8.67404e-05
2 9.25 5.23103e-05
2 9.5 3.2182e-05
2 9.75 2.03049e-05
2 10 1.29653e-05
2 10.25 8.39494e-06
2 10.5 5.46751e-06
2 10.75 3.58103e-06
2 11 2.34704e-06
2 11.25 1.54697e-06
2 11.5 1.02132e-06
2 11.75 6.76506e-07
2 12 4.46278e-07
2 12.25 2.95476e-07
2 12.5 1.95918e-07
2 12.75 1.30182e-07
2 13 8.65635e-08
2 13.25 5.74203e-08
2 13.5 3.80905e-08
2 13.75 2.52648e-08
2 14 1.67541e-08
2 14.25 1.1097e-08
2 14.5 7.35289e-09
2 14.75 4.88244e-09
2 15 3.23725e-09
2.25 0 1
2.25 0.25 1
2.25 0.5 1
2.25 0.75 1
2.25 1 1
2.25 1.25 1
2.25 1.5 1
2.25 1.75 1
2.25 2 1
2.25 2.25 1
2.25 2.5 1
2.25 2.75 1
2.25 3 1
2.25 3.25 1
2.25 3.5 1
2.25 3.75 1
2.25 4 1
2.25 4.25 1
2.25 4.5 1
2.25 4.75 1
2.25 5 1
2.25 5.25 1
2.25 5.5 1
2.25 5.75 1
2.25 6 1
2.25 6.25 1
2.25 6.5 1
2.25 6.75 1
2.25 7 0.98058
2.25 7.25 0.816176
2.25 7.5 0.531034
2.25 7.75 0.267527
2.25 8 0.0304837
2.25 8.25 0.000587324
2.25 8.5 0.000235738
2.25 8.75 0.000137164
2.25 9 8.0354e-05
2.25 9.25 4.8458e-05
2.25 9.5 2.97708e-05
2.25 9.75 1.87908e-05
2.25 10 1.20512e-05
2.25 10.25 7.78881e-06
2.25 10.5 5.07603e-06
2.25 10.75 3.32578e-06
2.25 11 2.18507e-06
2.25 11.25 1.44165e-06
2.25 11.5 9.52205e-07
2.25 11.75 6.31015e-07
2.25 12 4.17251e-07
2.25 12.25 2.75925e-07
2.25 12.5 1.82966e-07
2.25 12.75 1.217e-07
2.25 13 8.11237e-08
2.25 13.25 5.37728e-08
2.25 13.5 3.57598e-08
2.25 13.75 2.37595e-08
2.25 14 1.57144e-08
2.25 14.25 1.04423e-08
2.25 14.5 6.93047e-09
2.25 14.75 4.59844e-09
2.25 15 3.0509e-09
2.5 0 0.980127
2.5 0.25 0.980158
2.5 0.5 0.979971
2.5 0.75 0.980035
2.5 1 0.979972
2.5 1.25 0.980005
2.5 1.5 0.980057
2.5 1.75 0.97999
2.5 2 0.980083
2.5 2.25 0.979835
2.5 2.5 0.979862
2.5 2.75 0.979752
2.5 3 0.979818
2.5 3.25 0.979874
2.5 3.5 0.980083
2.5 3.75 0.980079
2.5 4 0.979901
2.5 4.25 0.980054
2.5 4.5 0.97986
2.5 4.75 0.979906
2.5 5 0.979831
2.5 5.25 0.980167
2.5 5.5 0.980022
2.5 5.75 0.979946
2.5 6 0.980309
2.5 6.25 0.980301
2.5 6.5 0.980691
2.5 6.75 0.980789
2.5 7 0.959017
2.5 7.25 0.796588
2.5 7.5 0.516785
2.5 7.75 0.264176
2.5 8 0.0304522
2.5 8.25 0.000539451
2.5 8.5 0.000211227
2.5 8.75 0.000123055
2.5 9 7.2379e-05
2.5 9.25 4.36707e-05
2.5 9.5 2.70072e-05
2.5 9.75 1.70897e-05
2.5 10 1.09336e-05
2.5 10.25 7.08983e-06
2.5 10.5 4.65033e-06
2.5 10.75 3.03773e-06
2.5 11 2.00231e-06
2.5 11.25 1.32485e-06
2.5 11.5 8.77064e-07
2.5 11.75 5.81403e-07
2.5 12 3.85578e-07
2.5 12.25 2.55383e-07
2.5 12.5 1.6979e-07
2.5 12.75 1.12932e-07
2.5 13 7.51162e-08
2.5 13.25 5.00289e-08
2.5 13.5 3.32747e-08
2.5 13.75 2.20944e-08
2.5 14 1.46565e-08
2.5 14.25 9.74569e-09
2.5 14.5 6.46762e-09
2.5 14.75 4.3061e-09
2.5 15 2.85909e-09
2.75 0 0.816007
2.75 0.25 0.815241
2.75 0.5 0.814922
2.75 0.75 0.815334
2.75 1 0.815852
2.75 1.25 0.815613
2.75 1.5 0.815779
2.75 1.75 0.815412
2.75 2 0.81539
2.75 2.25 0.814271
2.75 2.5 0.813902
2.75 2.75 0.813877
2.75 3 0.81431
2.75 3.25 0.815032
2.75 3.5 0.815243
2.75 3.75 0.815444
2.75 4 0.814631
2.75 4.25 0.814282
2.75 4.5 0.813697
2.75 4.75 0.814088
2.75 5 0.814073
2.75 5.25 0.813662
2.75 5.5 0.813246
2.75 5.75 0.813321
2.75 6 0.813713
2.75 6.25 0.813821
2.75 6.5 0.814742
2.75 6.75 0.813998
2.75 7 0.797309
2.75 7.25 0.647806
2.75 7.5 0.419011
2.75 7.75 0.234469
2.75 8 0.0237496
2.75 8.25 0.000457151
2.75 8.5 0.000180591
2.75 8.75 0.000106597
2.75 9 6.29264e-05
2.75 9.25 3.83219e-05
2.75 9.5 2.39712e-05
2.75 9.75 1.51626e-05
2.75 10 9.77388e-06
2.75 10.25 6.35784e-06
2.75 10.5 4.17073e-06
2.75 10.75 2.74812e-06
2.75 11 1.81508e-06
2.75 11.25 1.2054e-06
2.75 11.5 7.98091e-07
2.75 11.75 5.29873e-07
2.75 12 3.51977e-07
2.75 12.25 2.33689e-07
2.75 12.5 1.55716e-07
2.75 12.75 1.03725e-07
2.75 13 6.91715e-08
2.75 13.25 4.59582e-08
2.75 13.5 3.06079e-08
2.75 13.75 2.03446e-08
2.75 14 1.35515e-08
2.75 14.25 9.02199e-09
2.75 14.5 5.99889e-09
2.75 14.75 3.99334e-09
2.75 15 2.65641e-09
3 0 0.524719
3 0.25 0.524348
3 0.5 0.524684
3 0.75 0.524495
3 1 0.524227
3 1.25 0.524675
3 1.5 0.52547
3 1.75 0.523868
3 2 0.523926
3 2.25 0.523957
3 2.5 0.522724
3 2.75 0.522894
3 3 0.523011
3 3.25 0.523492
3 3.5 0.523517
3 3.75 0.524463
3 4 0.523478
3 4.25 0.52328
3 4.5 0.5233
3 4.75 0.522815
3 5 0.522434
3 5.25 0.522083
3 5.5 0.522131
3 5.75 0.52138
3 6 0.521349
3 6.25 0.522956
3 6.5 0.523779
3 6.75 0.522631
3 7 0.511212
3 7.25 0.419563
3 7.5 0.258818
3 7.75 0.136226
3 8 0.0164493
3 8.25 0.000251341
3 8.5 0.000147968
3 8.75 8.80514e-05
3 9 5.29674e-05
3 9.25 3.26993e-05
3 9.5 2.05255e-05
3 9.75 1.313e-05
3 10 8.52794e-06
3 10.25 5.58947e-06
3 10.5 3.67875e-06
3 10.75 2.43998e-06
3 11 1.62141e-06
3 11.25 1.07562e-06
3 11.5 7.17037e-07
3 11.75 4.76906e-07
3 12 3.17661e-07
3 12.25 2.11479e-07
3 12.5 1.41133e-07
3 12.75 9.40606e-08
3 13 6.28714e-08
3 13.25 4.18863e-08
3 13.5 2.79514e-08
3 13.75 1.86354e-08
3 14 1.24291e-08
3 14.25 8.29484e-09
3 14.5 5.51327e-09
3 14.75 3.67441e-09
3 15 2.45028e-09
3.25 0 0.251099
3.25 0.25 0.250583
3.25 0.5 0.251073
3.25 0.75 0.250406
3.25 1 0.251149
3.25 1.25 0.250657
3.25 1.5 0.250968
3.25 1.75 0.250975
3.25 2 0.249721
3.25 2.25 0.249643
3.25 2.5 0.248569
3.25 2.75 0.248352
3.25 3 0.248837
3.25 3.25 0.249249
3.25 3.5 0.249589
3.25 3.75 0.250417
3.25 4 0.249435
3.25 4.25 0.249374
3.25 4.5 0.249127
3.25 4.75 0.248834
3.25 5 0.248461
3.25 5.25 0.247937
3.25 5.5 0.247582
3.25 5.75 0.247354
3.25 6 0.247871
3.25 6.25 0.248251
3.25 6.5 0.248428
3.25 6.75 0.248516
3.25 7 0.246395
3.25 7.25 0.21807
3.25 7.5 0.121357
3.25 7.75 0.0469644
3.25 8 0.00700722
3.25 8.25 0.000168857
3.25 8.5 0.000113943
3.25 8.75 6.94263e-05
3.25 9 4.27767e-05
3.25 9.25 2.68678e-05
3.25 9.5 1.72071e-05
3.25 9.75 1.11108e-05
3.25 10 7.29506e-06
3.25 10.25 4.81965e-06
3.25 10.5 3.19012e-06
3.25 10.75 2.12948e-06
3.25 11 1.42179e-06
3.25 11.25 9.4678e-07
3.25 11.5 6.33513e-07
3.25 11.75 4.22803e-07
3.25 12 2.82614e-07
3.25 12.25 1.88631e-07
3.25 12.5 1.26292e-07
3.25 12.75 8.435e-08
3.25 13 5.65271e-08
3.25 13.25 3.77925e-08
3.25 13.5 2.52402e-08
3.25 13.75 1.68728e-08
3.25 14 1.12819e-08
3.25 14.25 7.51695e-09
3.25 14.5 5.03658e-09
3.25 14.75 3.35314e-09
3.25 15 2.23757e-09
3.5 0 0.0282531
3.5 0.25 0.0283858
3.5 0.5 0.02751
3.5 0.75 0.0284099
3.5 1 0.0283656
3.5 1.25 0.0284157
3.5 1.5 0.0284287
3.5 1.75 0.0279539
3.5 2 0.0277673
3.5 2.25 0.0272239
3.5 2.5 0.0270539
3.5 2.75 0.0268598
3.5 3 0.026998
3.5 3.25 0.0274094
3.5 3.5 0.0277538
3.5 3.75 0.027694
3.5 4 0.0278728
3.5 4.25 0.0269095
3.5 4.5 0.0268655
3.5 4.75 0.026785
3.5 5 0.0270945
3.5 5.25 0.0267914
3.5 5.5 0.0266737
3.5 5.75 0.0269088
3.5 6 0.0268226
3.5 6.25 0.0271617
3.5 6.5 0.0276034
3.5 6.75 0.0279061
3.5 7 0.0268007
3.5 7.25 0.0232782
3.5 7.5 0.0149477
3.5 7.75 0.00595988
3.5 8 0.00066238
3.5 8.25 0.000127249
3.5 8.5 8.34711e-05
3.5 8.75 5.26051e-05
3.5 9 3.33578e-05
3.5 9.25 2.14606e-05
3.5 9.5 1.39958e-05
3.5 9.75 9.21117e-06
3.5 10 6.10773e-06
3.5 10.25 4.07241e-06
3.5 10.5 2.72179e-06
3.5 10.75 1.82194e-06
3.5 11 1.22276e-06
3.5 11.25 8.19542e-07
3.5 11.5 5.51908e-07
3.5 11.75 3.70298e-07
3.5 12 2.48452e-07
3.5 12.25 1.66515e-07
3.5 12.5 1.11944e-07
3.5 12.75 7.49661e-08
3.5 13 5.02826e-08
3.5 13.25 3.3694e-08
3.5 13.5 2.26234e-08
3.5 13.75 1.5154e-08
3.5 14 1.01403e-08
3.5 14.25 6.79466e-09
3.5 14.5 4.54336e-09
3.5 14.75 3.03943e-09
3.5 15 2.02832e-09
3.75 0 0.000577215
3.75 0.25 0.000553431
3.75 0.5 0.000549221
3.75 0.75 0.000543759
3.75 1 0.0005463
3.75 1.25 0.000564549
3.75 1.5 0.000543913
3.75 1.75 0.000543051
3.75 2 0.000540509
3.75 2.25 0.000529256
3.75 2.5 0.000522691
3.75 2.75 0.000518751
3.75 3 0.000530139
3.75 3.25 0.000531981
3.75 3.5 0.000536074
3.75 3.75 0.000538314
3.75 4 0.000516492
3.75 4.25 0.00051553
3.75 4.5 0.000516705
3.75 4.75 0.000507552
3.75 5 0.000507425
3.75 5.25 0.000502484
3.75 5.5 0.000494285
3.75 5.75 0.000506136
3.75 6 0.000489346
3.75 6.25 0.000473765
3.75 6.5 0.000463603
3.75 6.75 0.000441748
3.75 7 0.000416239
3.75 7.25 0.000392132
3.75 7.5 0.000308065
3.75 7.75 0.00015486
3.75 8 0.000126539
3.75 8.25 8.89713e-05
3.75 8.5 5.89419e-05
3.75 8.75 3.84488e-05
3.75 9 2.52175e-05
3.75 9.25 1.66936e-05
3.75 9.5 1.11224e-05
3.75 9.75 7.44151e-06
3.75 10 5.01572e-06
3.75 10.25 3.36656e-06
3.75 10.5 2.27679e-06
3.75 10.75 1.53619e-06
3.75 11 1.03556e-06
3.75 11.25 7.00343e-07
3.75 11.5 4.73415e-07
3.75 11.75 3.19866e-07
3.75 12 2.15521e-07
3.75 12.25 1.45149e-07
3.75 12.5 9.78226e-08
3.75 12.75 6.58179e-08
3.75 13 4.43254e-08
3.75 13.25 2.97493e-08
3.75 13.5 1.99893e-08
3.75 13.75 1.3408e-08
3.75 14 9.04059e-09
3.75 14.25 6.05573e-09
3.75 14.5 4.05621e-09
3.75 14.75 2.72068e-09
3.75 15 1.8235e-09
4 0 0.000290064
4 0.25 0.000289199
4 0.5 0.000288496
4 0.75 0.000288702
4 1 0.000287961
4 1.25 0.000289371
4 1.5 0.000288586
4 1.75 0.000288815
4 2 0.000288728
4 2.25 0.000289091
4 2.5 0.00028779
4 2.75 0.000288782
4 3 0.000287996
4 3.25 0.00028933
4 3.5 0.000287883
4 3.75 0.000288343
4 4 0.000287806
4 4.25 0.000287802
4 4.5 0.000287538
4 4.75 0.000286405
4 5 0.000286425
4 5.25 0.000283864
4 5.5 0.000281221
4 5.75 0.000276819
4 6 0.000271373
4 6.25 0.00026347
4 6.5 0.000252315
4 6.75 0.000233983
4 7 0.000210516
4 7.25 0.00018066
4 7.5 0.000147497
4 7.75 0.000113923
4 8 8.3363e-05
4 8.25 5.86124e-05
4 8.5 4.04398e-05
4 8.75 2.75365e-05
4 9 1.87419e-05
4 9.25 1.27433e-05
4 9.5 8.67633e-06
4 9.75 5.90885e-06
4 10 4.02419e-06
4 10.25 2.74507e-06
4 10.5 1.87222e-06
4 10.75 1.27009e-06
4 11 8.66599e-07
4 11.25 5.9036e-07
4 11.5 4.00683e-07
4 11.75 2.72217e-07
4 12 1.84783e-07
4 12.25 1.24912e-07
4 12.5 8.43988e-08
4 12.75 5.70077e-08
4 13 3.84859e-08
4 13.25 2.59677e-08
4 13.5 1.74879e-08
4 13.75 1.1794e-08
4 14 7.9459e-09
4 14.25 5.36154e-09
4 14.5 3.604e-09
4 14.75 2.41729e-09
4 15 1.62477e-09
4.25 0 0.000172225
4.25 0.25 0.000171627
4.25 0.5 0.000172145
4.25 0.75 0.000171709
4.25 1 0.000171596
4.25 1.25 0.000171943
4.25 1.5 0.000172188
4.25 1.75 0.000172397
4.25 2 0.000172059
4.25 2.25 0.000172253
4.25 2.5 0.000172086
4.25 2.75 0.000172172
4.25 3 0.000171904
4.25 3.25 0.000171411
4.25 3.5 0.000171293
4.25 3.75 0.000171531
4.25 4 0.000170975
4.25 4.25 0.000171291
4.25 4.5 0.000171026
4.25 4.75 0.000170111
4.25 5 0.000169156
4.25 5.25 0.000167783
4.25 5.5 0.000165961
4.25 5.75 0.000162983
4.25 6 0.000159584
4.25 6.25 0.000153839
4.25 6.5 0.000146452
4.25 6.75 0.000136222
4.25 7 0.00012234
4.25 7.25 0.000106179
4.25 7.5 8.75234e-05
4.25 7.75 6.91429e-05
4.25 8 5.21853e-05
4.25 8.25 3.84141e-05
4.25 8.5 2.75423e-05
4.25 8.75 1.94662e-05
4.25 9 1.36717e-05
4.25 9.25 9.54347e-06
4.25 9.5 6.63849e-06
4.25 9.75 4.6022e-06
4.25 10 3.18206e-06
4.25 10.25 2.1919e-06
4.25 10.5 1.51014e-06
4.25 10.75 1.03993e-06
4.25 11 7.13391e-07
4.25 11.25 4.89652e-07
4.25 11.5 3.34405e-07
4.25 11.75 2.29094e-07
4.25 12 1.55768e-07
4.25 12.25 1.06112e-07
4.25 12.5 7.21123e-08
4.25 12.75 4.89571e-08
4.25 13 3.31456e-08
4.25 13.25 2.24763e-08
4.25 13.5 1.51797e-08
4.25 13.75 1.02711e-08
4.25 14 6.94359e-09
4.25 14.25 4.6964e-09
4.25 14.5 3.1606e-09
4.25 14.75 2.13069e-09
4.25 15 1.43327e-09
4.5 0 0.000103552
4.5 0.25 0.000103231
4.5 0.5 0.000103072
4.5 0.75 0.000103525
4.5 1 0.000103373
4.5 1.25 0.000103222
4.5 1.5 0.000103265
4.5 1.75 0.00010352
4.5 2 0.000103229
4.5 2.25 0.000103243
4.5 2.5 0.000103217
4.5 2.75 0.000103373
4.5 3 0.000103284
4.5 3.25 0.000103233
