0	0	0	1	3	101.26007	4
1	0	1	1	1	100.32279	2
2	0	2	1	2	99.72778	2
3	0	3	1	4	100.60063	2
4	0	4	1	6	101.46487	2
5	0	5	5	3	96.93725	2
6	0	6	5	1	99.05947	2
7	0	7	5	2	96.55679	2
8	0	8	5	4	96.09835	2
9	0	9	9	3	95.31153	2
10	0	10	9	1	92.7942	2
11	0	11	9	2	92.82045	2
12	0	12	9	4	95.5038	2
13	0	13	13	3	92.71032	2
14	0	14	13	1	93.63174	2
15	0	15	13	2	96.3519	2
16	0	16	13	4	98.31017	2
17	0	17	17	3	91.48934	2
18	0	18	17	1	94.61971	2
19	0	19	17	2	96.7619	2
20	0	20	17	4	94.9858	2
21	0	21	21	3	94.25045	2
22	0	22	21	1	93.13628	2
23	0	23	21	2	93.27802	2
24	0	24	21	4	96.15251	2
25	0	25	21	6	98.09714	2
26	0	26	25	3	90.64507	2
27	0	27	25	1	91.08903	2
28	0	28	25	2	90.89494	2
29	0	29	25	4	94.85061	2
30	0	30	29	3	94.18664	2
31	0	31	29	1	89.8103	2
32	0	32	29	2	90.63707	2
33	0	33	29	4	93.62112	2
34	0	34	33	3	90.00756	2
35	0	35	33	1	93.17968	2
36	0	36	33	2	91.21026	2
37	0	37	33	4	93.26278	2
38	0	38	37	3	93.40813	2
39	0	39	37	1	91.81606	2
40	0	40	37	2	92.14411	2
41	0	41	37	4	93.17311	2
42	0	42	41	3	92.64178	2
43	0	43	41	1	89.88696	2
44	0	44	41	2	89.57381	2
45	0	45	41	4	94.4957	2
46	0	46	45	3	95.27238	2
47	0	47	45	1	90.89535	2
48	0	48	45	2	90.66051	2
49	0	49	45	4	92.83196	2
50	0	50	49	5	97.94525	2
51	0	51	49	3	96.31097	2
52	0	52	49	1	91.3512	2
53	0	53	49	2	90.12288	2
54	0	54	49	4	100.19276	2
55	0	55	53	3	95.97447	2
56	0	56	53	1	90.76829	2
57	0	57	53	2	90.52967	2
58	0	58	53	4	92.47096	2
59	0	59	57	3	98.75225	2
60	0	60	57	1	95.7312	2
61	0	61	57	2	94.48483	2
62	0	62	57	4	92.71074	2
63	0	63	61	3	94.79152	2
64	0	64	61	1	91.62481	2
65	0	65	61	2	89.09811	2
66	0	66	61	4	91.75512	2
67	0	67	65	3	94.76193	2
68	0	68	65	1	94.56921	2
69	0	69	65	2	93.0698	2
70	0	70	65	4	97.30021	2
71	0	71	69	5	98.9668	2
72	0	72	69	3	99.79042	2
73	0	73	69	1	101.64264	2
74	0	74	69	2	99.26312	2
75	0	75	69	4	102.64221	2
76	1	0	1	7	97.71396	4
77	1	1	1	5	101.44156	2
78	1	2	1	8	97.46323	2
79	1	3	1	10	92.17836	2
80	1	4	5	9	92.45799	2
81	1	5	5	7	88.61412	2
82	1	6	5	5	90.55314	2
83	1	7	5	6	89.68271	2
84	1	8	5	8	87.09523	2
85	1	9	9	7	84.09028	2
86	1	10	9	5	87.62655	2
87	1	11	9	6	85.8892	2
88	1	12	9	8	87.12612	2
89	1	13	13	7	88.09034	2
90	1	14	13	5	87.69965	2
91	1	15	13	6	86.64375	2
92	1	16	13	8	90.07249	2
93	1	17	17	7	84.25937	2
94	1	18	17	5	87.11253	2
95	1	19	17	6	90.8118	4
96	1	20	17	8	88.03755	2
97	1	21	21	7	85.31149	2
98	1	22	21	5	85.50065	2
99	1	23	21	8	85.5204	2
100	1	24	21	10	88.33747	2
101	1	25	25	7	85.34127	2
102	1	26	25	5	85.16763	2
103	1	27	25	6	85.38536	2
104	1	28	25	8	85.82931	2
105	1	29	25	10	89.77178	2
106	1	30	29	7	86.79102	2
107	1	31	29	5	91.88991	3
108	1	32	29	6	83.24007	2
109	1	33	29	8	86.55871	2
110	1	34	33	7	87.17936	2
111	1	35	33	5	82.29661	2
112	1	36	33	6	84.59131	2
113	1	37	33	8	86.1554	2
114	1	38	37	7	86.48273	2
115	1	39	37	5	84.46351	2
116	1	40	37	6	85.64911	2
117	1	41	37	8	87.86708	2
118	1	42	41	7	85.18283	2
119	1	43	41	5	83.25306	2
