11360	127	0	-353.34	2096.5	1	5	4	8	71	0	4	0	4
11361	127	1	-347.3	2096.5	1	3	4	8	71	0	2	0	2
11362	127	2	-341.26	2096.5	1	1	4	8	71	0	0	0	0
11363	127	3	-335.22	2096.5	1	2	4	8	71	0	1	0	1
11364	127	4	-329.18	2096.5	1	4	4	8	71	0	3	0	3
11365	127	5	-323.14	2096.5	1	6	4	8	71	0	5	0	5
11366	127	6	-317.1	2096.5	5	5	4	8	72	0	4	0	4
11367	127	7	-311.06	2096.5	5	3	4	8	72	0	2	0	2
11368	127	8	-305.02	2096.5	5	1	4	8	72	0	0	0	0
11369	127	9	-298.98	2096.5	5	2	4	8	72	0	1	0	1
11370	127	10	-292.94	2096.5	5	4	4	8	72	0	3	0	3
11371	127	11	-286.9	2096.5	5	6	4	8	72	0	5	0	5
11372	127	12	-280.86	2096.5	9	5	4	8	73	0	4	0	4
11373	127	13	-274.82	2096.5	9	3	4	8	73	0	2	0	2
11374	127	14	-268.78	2096.5	9	1	4	8	73	0	0	0	0
11375	127	15	-262.74	2096.5	9	2	4	8	73	0	1	0	1
11376	127	16	-256.7	2096.5	9	4	4	8	73	0	3	0	3
11377	127	17	-250.66	2096.5	9	6	4	8	73	0	5	0	5
11378	127	18	-244.62	2096.5	13	5	4	8	74	0	4	0	4
11379	127	19	-238.58	2096.5	13	3	4	8	74	0	2	0	2
11380	127	20	-232.54	2096.5	13	1	4	8	74	0	0	0	0
11381	127	21	-226.5	2096.5	13	2	4	8	74	0	1	0	1
11382	127	22	-220.46	2096.5	13	4	4	8	74	0	3	0	3
11383	127	23	-214.42	2096.5	13	6	4	8	74	0	5	0	5
11384	127	24	-208.38	2096.5	17	5	4	8	75	0	4	0	4
11385	127	25	-202.34	2096.5	17	3	4	8	75	0	2	0	2
11386	127	26	-196.3	2096.5	17	1	4	8	75	0	0	0	0
11387	127	27	-190.26	2096.5	17	2	4	8	75	0	1	0	1
11388	127	28	-184.22	2096.5	17	4	4	8	75	0	3	0	3
11389	127	29	-178.18	2096.5	17	6	4	8	75	0	5	0	5
11390	127	30	-172.14	2096.5	21	5	4	8	76	0	4	0	4
11391	127	31	-166.1	2096.5	21	3	4	8	76	0	2	0	2
11392	127	32	-160.06	2096.5	21	1	4	8	76	0	0	0	0
11393	127	33	-154.02	2096.5	21	2	4	8	76	0	1	0	1
11394	127	34	-147.98	2096.5	21	4	4	8	76	0	3	0	3
11395	127	35	-141.94	2096.5	25	5	4	8	77	0	4	0	4
11396	127	36	-135.9	2096.5	25	3	4	8	77	0	2	0	2
11397	127	37	-129.86	2096.5	25	1	4	8	77	0	0	0	0
11398	127	38	-123.82	2096.5	25	2	4	8	77	0	1	0	1
11399	127	39	-117.78	2096.5	25	4	4	8	77	0	3	0	3
11400	127	40	-111.74	2096.5	25	6	4	8	77	0	5	0	5
11401	127	41	-105.7	2096.5	29	5	4	8	78	0	4	0	4
11402	127	42	-99.66	2096.5	29	3	4	8	78	0	2	0	2
11403	127	43	-93.62	2096.5	29	1	4	8	78	0	0	0	0
11404	127	44	-87.58	2096.5	29	2	4	8	78	0	1	0	1
11405	127	45	-81.54	2096.5	29	4	4	8	78	0	3	0	3
11406	127	46	-75.5	2096.5	29	6	4	8	78	0	5	0	5
11407	127	47	-69.46	2096.5	33	5	4	8	79	0	4	0	4
11408	127	48	-63.42	2096.5	33	3	4	8	79	0	2	0	2
11409	127	49	-57.38	2096.5	33	1	4	8	79	0	0	0	0
11410	127	50	-51.34	2096.5	33	2	4	8	79	0	1	0	1
11411	127	51	-45.3	2096.5	33	4	4	8	79	0	3	0	3
11412	127	52	-39.26	2096.5	33	6	4	8	79	0	5	0	5
11413	127	53	-33.22	2096.5	37	5	4	8	80	0	4	0	4
11414	127	54	-27.18	2096.5	37	3	4	8	80	0	2	0	2
11415	127	55	-21.14	2096.5	37	1	4	8	80	0	0	0	0
11416	127	56	-15.1	2096.5	37	2	4	8	80	0	1	0	1
11417	127	57	-9.06	2096.5	37	4	4	8	80	0	3	0	3
11418	127	58	-3.02	2096.5	37	6	4	8	80	0	5	0	5
11419	127	59	3.02	2096.5	41	5	4	8	81	0	4	0	4
11420	127	60	9.06	2096.5	41	3	4	8	81	0	2	0	2
11421	127	61	15.1	2096.5	41	1	4	8	81	0	0	0	0
11422	127	62	21.14	2096.5	41	2	4	8	81	0	1	0	1
11423	127	63	27.18	2096.5	41	4	4	8	81	0	3	0	3
11424	127	64	33.22	2096.5	41	6	4	8	81	0	5	0	5
11425	127	65	39.26	2096.5	45	5	4	8	82	0	4	0	4
11426	127	66	45.3	2096.5	45	3	4	8	82	0	2	0	2
