0	0	0	1	5	114.58513	2
1	0	1	1	3	111.62347	2
2	0	2	1	1	107.05054	2
3	0	3	1	2	109.07558	2
4	0	4	1	4	107.39219	2
5	0	5	1	6	108.21686	2
6	0	6	5	5	106.69568	2
7	0	7	5	3	104.70059	2
8	0	8	5	1	106.16396	2
9	0	9	5	2	112.97545	2
10	0	10	5	4	109.86593	2
11	0	11	5	6	113.25175	2
12	0	12	9	5	109.46447	2
13	0	13	9	3	110.34165	2
14	0	14	9	1	111.41756	2
15	0	15	9	2	106.1737	2
16	0	16	9	4	115.58794	4
17	0	17	9	6	114.7662	2
18	0	18	13	5	108.76961	2
19	0	19	13	3	107.79706	2
20	0	20	13	1	108.80507	2
21	0	21	13	2	107.86731	2
22	0	22	13	4	112.40788	2
23	0	23	13	6	115.96705	2
24	0	24	17	5	106.39049	2
25	0	25	17	3	106.29825	2
26	0	26	17	1	108.15379	2
27	0	27	17	2	106.70514	2
28	0	28	17	4	109.4446	2
29	0	29	17	6	114.34823	2
30	0	30	21	5	105.32471	2
31	0	31	21	3	109.23021	2
32	0	32	21	1	106.19112	2
33	0	33	21	2	107.84571	2
34	0	34	21	4	111.2126	2
35	0	35	25	5	107.9117	2
36	0	36	25	3	104.08081	2
37	0	37	25	1	108.0094	2
38	0	38	25	2	104.6241	2
39	0	39	25	4	109.8199	2
40	0	40	25	6	112.47804	2
41	0	41	29	5	106.61834	2
42	0	42	29	3	111.48735	3
43	0	43	29	1	104.3669	2
44	0	44	29	2	102.64014	2
45	0	45	29	4	107.14092	2
46	0	46	29	6	112.80961	2
47	0	47	33	5	107.30606	2
48	0	48	33	3	103.95552	2
49	0	49	33	1	109.22927	2
50	0	50	33	2	101.93445	2
51	0	51	33	4	107.00428	2
52	0	52	33	6	110.80057	2
53	0	53	37	5	110.5005	2
54	0	54	37	3	105.83289	2
55	0	55	37	1	104.2996	2
56	0	56	37	2	105.07072	2
57	0	57	37	4	105.80608	2
58	0	58	37	6	108.21548	2
59	0	59	41	5	108.26468	2
60	0	60	41	3	105.87101	2
61	0	61	41	1	103.80617	2
62	0	62	41	2	105.41928	2
63	0	63	41	4	104.83456	2
